1,0.000498056411743
2,0.000904083251953
3,0.000829935073853
4,0.000962972640991
5,0.002066850662231
6,0.000782012939453
7,0.000636100769043
8,0.001785993576050
9,0.001566171646118
10,0.001260995864868
11,0.000866889953613
12,0.000941991806030
13,0.001335144042969
14,0.001636028289795
15,0.001424789428711
16,0.002053022384644
17,0.001698970794678
18,0.001751184463501
19,0.001641988754272
20,0.001639842987061
21,0.001494169235229
22,0.004132986068726
23,0.002110004425049
24,0.001327991485596
25,0.002285003662109
26,0.001613140106201
27,0.002429008483887
28,0.002913951873779
29,0.001863956451416
30,0.002614974975586
31,0.003507137298584
32,0.003101110458374
33,0.002891063690186
34,0.003421068191528
35,0.002601861953735
36,0.002274036407471
37,0.014976978302002
38,0.011329174041748
39,0.015694141387939
40,0.014188051223755
41,0.035165071487427
42,0.013139009475708
43,0.031941175460815
44,0.025725126266479
45,0.028579950332642
46,0.006239891052246
47,0.029891967773438
48,0.007385969161987
49,0.006611108779907
50,0.020099163055420
51,0.035485982894897
52,0.037539958953857
53,0.035621881484985
54,0.010865926742554
55,0.037027120590210
56,0.027034997940063
57,0.027343988418579
58,0.017976045608521
59,0.019183874130249
60,0.044453859329224
61,0.023513078689575
62,0.023858070373535
63,0.019436120986938
64,0.021118879318237
65,0.013297080993652
66,0.018972873687744
67,0.022047042846680
68,0.019157171249390
69,0.024187088012695
70,0.038199901580811
71,0.018300056457520
72,0.019989013671875
73,0.037685871124268
74,0.022630929946899
75,0.030439138412476
76,0.014465093612671
77,0.009295940399170
78,0.015160799026489
79,0.019562959671021
80,0.010066032409668
81,0.028029203414917
82,0.016968965530396
83,0.022175073623657
84,0.011271953582764
85,0.016938924789429
86,0.006466150283813
87,0.024281024932861
88,0.023649930953979
89,0.034024953842163
90,0.022269964218140
91,0.041369915008545
92,0.038670063018799
93,0.019395112991333
94,0.019666194915771
95,0.020190954208374
96,0.034038066864014
97,0.020595073699951
98,0.027518033981323
99,0.030028104782104
100,0.029116868972778
